"MaterialTypeUniqueID","Material_Classification","Material_Details_JPN","Material_Details_EN","inconsistent"
2978,"Charred Seed","種実（オオムギ炭化種子）",NA,FALSE
2979,"Charred Seed","種実（オオムギ種子・炭化植物遺体）",NA,FALSE
2980,"Charred Seed","種実（オオムギ穎果・炭化植物遺体（0.21g））",NA,FALSE
2984,"Charred Seed","種実（オニグルミ堅果皮片・炭化植物遺体（0.52g））",NA,FALSE
2985,"Charred Seed","種実（オニグルミ堅果皮片・炭化植物遺体（0.56g））",NA,FALSE
2986,"Charred Seed","種実（オニグルミ堅果皮片・炭化植物遺体（0.59g））",NA,FALSE
2987,"Charred Seed","種実（オニグルミ堅果皮片・炭化植物遺体（0.6g））",NA,FALSE
2988,"Charred Seed","種実（オニグルミ堅果皮片・炭化植物遺体（1.01g））",NA,FALSE
2989,"Charred Seed","種実（オニグルミ堅果皮片・炭化植物遺体（1.07g））",NA,FALSE
2992,"Charred Seed","種実（キビ塊片）",NA,FALSE
2994,"Charred Seed","種実（クリ子葉）",NA,FALSE
2997,"Charred Seed","種実（クルミ）",NA,FALSE
2998,"Charred Seed","種実（クルミ殻）",NA,FALSE
2999,"Charred Seed","種実（クルミ片）",NA,FALSE
3021,"Charred Seed","種実（ブドウ属種子・炭化植物遺体（0.12g））",NA,FALSE
3029,"Charred Seed","種実（不明種子・炭化植物遺体）",NA,FALSE
3032,"Charred Seed","種実炭化物(チャンチンモドキ)",NA,FALSE
3033,"Charred Seed","種実炭化物(ブナ科)",NA,FALSE
3035,"Charred Seed","種実片(ムギ類)",NA,FALSE
3059,"Charred Seed","種実遺体オニグルミ",NA,FALSE
3143,"Charred Seed","草本炭化物(単子葉類)",NA,TRUE
3144,"Charred Seed","草本炭化物(草本生単子葉類)",NA,FALSE
18,"Fish bone","アシカ骨 雄右尺骨",NA,FALSE
19,"Fish bone","アシカ骨 雌左脛骨",NA,FALSE
57,"Fish bone","イルカ脊椎骨",NA,FALSE
113,"Fish bone","クジラ類",NA,FALSE
155,"Fish bone","サメ椎体",NA,FALSE
171,"Fish bone","スズキ",NA,FALSE
275,"Fish bone","ヒラメ椎骨",NA,FALSE
286,"Fish bone","マイルカ 頭蓋骨",NA,FALSE
287,"Fish bone","マイルカ骨",NA,FALSE
391,"Fish bone","動物骨 クジラ目イルカ類? 肋骨",NA,FALSE
805,"Fish bone","小型イルカ 椎骨",NA,FALSE
1417,"Fish bone","板鰓類椎骨",NA,FALSE
1476,"Fish bone","椎骨(マグロ)",NA,FALSE
3309,"Fish bone","骨,アシカ,",NA,FALSE
3313,"Fish bone","骨,イルカ,椎骨",NA,FALSE
3314,"Fish bone","骨,オットセイ,",NA,FALSE
3315,"Fish bone","骨,オットセイ,上腕骨R",NA,FALSE
3316,"Fish bone","骨,オットセイ,大腿骨R",NA,FALSE
3317,"Fish bone","骨,クジラ,",NA,FALSE
3318,"Fish bone","骨,コイ類,第一椎骨",NA,FALSE
3326,"Fish bone","骨,ジュゴン,",NA,FALSE
3327,"Fish bone","骨,スズキ,右主鰓蓋骨",NA,FALSE
3328,"Fish bone","骨,スズキ,左主鰓蓋骨",NA,FALSE
3329,"Fish bone","骨,スズキ,歯骨R",NA,FALSE
3330,"Fish bone","骨,タラ,",NA,FALSE
3340,"Fish bone","骨,ブダイ,",NA,FALSE
3348,"Fish bone","骨,魚骨,椎骨",NA,FALSE
3349,"Fish bone","骨,魚骨,顎骨",NA,FALSE
3415,"Fish bone","魚類(大型) 椎骨",NA,FALSE
153,"Human Bone","コラーゲン(人骨)",NA,FALSE
261,"Human Bone","ヒトの歯",NA,FALSE
262,"Human Bone","ヒトの歯(上顎右第2乳臼歯)",NA,FALSE
263,"Human Bone","ヒト下顎骨",NA,FALSE
264,"Human Bone","ヒト右上顎第2大臼歯",NA,FALSE
265,"Human Bone","ヒト左下顎第3大臼歯",NA,FALSE
266,"Human Bone","ヒト腓骨",NA,FALSE
267,"Human Bone","ヒト遊離歯",NA,FALSE
268,"Human Bone","ヒト頭蓋骨",NA,FALSE
269,"Human Bone","ヒト頭骨側頭骨",NA,FALSE
315,"Human Bone","上腕骨",NA,FALSE
342,"Human Bone","人骨",NA,FALSE
343,"Human Bone","人骨 四肢骨片",NA,FALSE
344,"Human Bone","人骨 大腿骨片",NA,FALSE
345,"Human Bone","人骨 尺骨",NA,FALSE
346,"Human Bone","人骨 左上顎切歯歯根部",NA,FALSE
347,"Human Bone","人骨 左大腿骨",NA,FALSE
348,"Human Bone","人骨 臼歯",NA,FALSE
349,"Human Bone","人骨 頭骨片",NA,FALSE
350,"Human Bone","人骨 頸骨",NA,FALSE
351,"Human Bone","人骨 骨盤",NA,FALSE
352,"Human Bone","人骨(下腿骨)",NA,FALSE
353,"Human Bone","人骨（下顎歯破片）",NA,FALSE
354,"Human Bone","人骨(右大腿骨)",NA,FALSE
355,"Human Bone","人骨(四肢骨)",NA,FALSE
356,"Human Bone","人骨(四肢骨片）",NA,FALSE
357,"Human Bone","人骨(大腿骨)",NA,FALSE
358,"Human Bone","人骨（大腿骨片）",NA,FALSE
359,"Human Bone","人骨（左肋骨片）",NA,FALSE
360,"Human Bone","人骨（手の指、基節骨）",NA,FALSE
361,"Human Bone","人骨(椎骨)",NA,FALSE
362,"Human Bone","人骨(歯)",NA,FALSE
363,"Human Bone","人骨(焼骨) 肋骨",NA,FALSE
364,"Human Bone","人骨(肋骨･手骨)",NA,FALSE
365,"Human Bone","人骨(肋骨･椎骨)",NA,FALSE
366,"Human Bone","人骨(肋骨)",NA,FALSE
367,"Human Bone","人骨(長骨)",NA,FALSE
368,"Human Bone","人骨（頭蓋片、眼窩上部の破片）",NA,FALSE
369,"Human Bone","人骨(頭骨)",NA,FALSE
370,"Human Bone","人骨(骨片)",NA,FALSE
371,"Human Bone","人骨片(部位不明)",NA,FALSE
396,"Human Bone","右大腿骨",NA,TRUE
398,"Human Bone","右腓骨",NA,FALSE
764,"Human Bone","基節骨（手）",NA,FALSE
801,"Human Bone","大腿骨",NA,TRUE
802,"Human Bone","大腿骨片",NA,FALSE
808,"Human Bone","尺骨",NA,FALSE
809,"Human Bone","左上腕骨",NA,TRUE
810,"Human Bone","左下顎M1歯",NA,FALSE
811,"Human Bone","左側頭骨",NA,FALSE
1496,"Human Bone","橈骨",NA,FALSE
1497,"Human Bone","歯",NA,FALSE
1499,"Human Bone","歯(ヒト臼歯)",NA,FALSE
2359,"Human Bone","炭化物(火葬人骨)",NA,FALSE
2599,"Human Bone","焼骨 ヒト頭蓋骨",NA,FALSE
3092,"Human Bone","肋骨",NA,TRUE
3093,"Human Bone","肩甲骨",NA,FALSE
3094,"Human Bone","脛骨",NA,FALSE
3121,"Human Bone","腓骨",NA,FALSE
3283,"Human Bone","踵骨",NA,FALSE
3297,"Human Bone","頭蓋骨",NA,FALSE
3298,"Human Bone","頭蓋骨片",NA,FALSE
3299,"Human Bone","頭頂骨",NA,FALSE
3300,"Human Bone","頭骨",NA,FALSE
3301,"Human Bone","頸椎",NA,FALSE
3308,"Human Bone","骨",NA,TRUE
3331,"Human Bone","骨,ヒト,",NA,FALSE
3332,"Human Bone","骨,ヒト,右中足骨2",NA,FALSE
3333,"Human Bone","骨,ヒト,右中足骨3",NA,FALSE
3334,"Human Bone","骨,ヒト,右中足骨4",NA,FALSE
3335,"Human Bone","骨,ヒト,右中足骨5",NA,FALSE
3336,"Human Bone","骨,ヒト,左脛骨中間部",NA,FALSE
3337,"Human Bone","骨,ヒト,指骨",NA,FALSE
3338,"Human Bone","骨,ヒト,肋骨",NA,FALSE
3339,"Human Bone","骨,ヒト,肋骨左7",NA,FALSE
3341,"Human Bone","骨,人骨・上腕",NA,FALSE
3342,"Human Bone","骨,人骨,助骨,SK-3-♀",NA,FALSE
3343,"Human Bone","骨,人骨,助骨,SK-30-♂",NA,FALSE
3344,"Human Bone","骨,人骨,助骨,SK-84-♀",NA,FALSE
3393,"Human Bone","骨(ヒト、脛骨?）",NA,FALSE
3394,"Human Bone","骨(ヒト右下歯)",NA,FALSE
3395,"Human Bone","骨(ヒト右大腿骨)",NA,FALSE
3396,"Human Bone","骨(ヒト右脛骨)",NA,FALSE
3397,"Human Bone","骨(ヒト左上腕骨)",NA,FALSE
3398,"Human Bone","骨(ヒト歯)",NA,FALSE
3399,"Human Bone","骨(ヒト肋骨破片)",NA,FALSE
3400,"Human Bone","骨(ヒト部位不明破片)",NA,FALSE
3401,"Human Bone","骨（ヒト頭蓋骨片）",NA,FALSE
3402,"Human Bone","骨(ヒト頭蓋骨破片)",NA,FALSE
3403,"Human Bone","骨(乳歯:下左)",NA,FALSE
3404,"Human Bone","骨(歯；上顎右)",NA,FALSE
3405,"Human Bone","骨(歯:上左)",NA,FALSE
3406,"Human Bone","骨(歯:下左)",NA,FALSE
3407,"Human Bone","骨(歯:下顎左)",NA,FALSE
3409,"Human Bone","骨(肋骨)",NA,FALSE
3410,"Human Bone","骨(長骨)",NA,FALSE
3411,"Human Bone","骨(頭蓋骨)",NA,FALSE
3412,"Human Bone","骨コラーゲン",NA,FALSE
3413,"Human Bone","骨片",NA,TRUE
280,"Humic substances ","フルボ酸",NA,FALSE
378,"Humic substances ","全腐植",NA,FALSE
720,"Humic substances ","土壌 灰･炭(フミン)",NA,FALSE
721,"Humic substances ","土壌 灰･炭(フミン酸)",NA,FALSE
3095,"Humic substances ","腐植",NA,TRUE
3096,"Humic substances ","腐植化した植物遺体",NA,FALSE
3102,"Humic substances ","腐植物",NA,TRUE
3103,"Humic substances ","腐植物片",NA,FALSE
3114,"Humic substances ","腐植酸",NA,FALSE
3115,"Humic substances ","腐植酸を抽出分離した残渣",NA,FALSE
3296,"Humic substances ","非加水分解性腐植",NA,FALSE
66,"Lacquer","ウルシ",NA,FALSE
409,"Lacquer","土器付着漆",NA,FALSE
410,"Lacquer","土器付着漆?",NA,FALSE
411,"Lacquer","土器付着漆膜",NA,FALSE
464,"Lacquer","土器付着物 漆",NA,FALSE
465,"Lacquer","土器付着物 漆?",NA,FALSE
700,"Lacquer","土器付着物(漆塗膜)",NA,FALSE
797,"Lacquer","塗膜",NA,FALSE
799,"Lacquer","塗膜片",NA,FALSE
800,"Lacquer","塗膜片(漆?)",NA,FALSE
1351,"Lacquer","木胎漆器",NA,FALSE
1516,"Lacquer","漆",NA,FALSE
1517,"Lacquer","漆,",NA,FALSE
1518,"Lacquer","漆,アスファルト？,底部内面",NA,FALSE
1519,"Lacquer","漆,口縁内",NA,FALSE
1520,"Lacquer","漆,塗膜,胴内",NA,FALSE
1521,"Lacquer","漆,塗膜,胴外",NA,FALSE
1522,"Lacquer","漆,底部内面",NA,FALSE
1523,"Lacquer","漆,漆？,胴内",NA,FALSE
1524,"Lacquer","漆,漆？,胴内全",NA,FALSE
1525,"Lacquer","漆,漆？,胴外",NA,FALSE
1526,"Lacquer","漆,漆片,",NA,FALSE
1527,"Lacquer","漆,漆片,胴内",NA,FALSE
1528,"Lacquer","漆,漆片,胴外・胴内",NA,FALSE
1529,"Lacquer","漆,漆膜,",NA,FALSE
1530,"Lacquer","漆,漆膜,口縁内",NA,FALSE
1531,"Lacquer","漆,漆膜,口縁外・口縁内",NA,FALSE
1532,"Lacquer","漆,漆膜,底部内面",NA,FALSE
1533,"Lacquer","漆,漆膜,胴内",NA,FALSE
1534,"Lacquer","漆,漆膜,胴外",NA,FALSE
1535,"Lacquer","漆,生漆,口縁内",NA,FALSE
1536,"Lacquer","漆,生漆,底部内面",NA,FALSE
1537,"Lacquer","漆,生漆,胴内",NA,FALSE
1538,"Lacquer","漆,胴下部",NA,FALSE
1539,"Lacquer","漆,胴内",NA,FALSE
1540,"Lacquer","漆,胴内・胴外",NA,FALSE
1541,"Lacquer","漆,胴内，底部内面",NA,FALSE
1542,"Lacquer","漆,胴内下",NA,FALSE
1543,"Lacquer","漆,赤漆,口縁外・内",NA,FALSE
1544,"Lacquer","漆,黒漆？,口縁外",NA,FALSE
1545,"Lacquer","漆(木胎部)",NA,FALSE
1546,"Lacquer","漆の塊?",NA,FALSE
1547,"Lacquer","漆丸盆塗膜片",NA,FALSE
1549,"Lacquer","漆器の塗膜",NA,FALSE
1550,"Lacquer","漆器塗膜",NA,FALSE
1552,"Lacquer","漆器椀塗膜",NA,FALSE
1553,"Lacquer","漆塊",NA,FALSE
1554,"Lacquer","漆塗り土器の漆膜(赤褐色)",NA,FALSE
1555,"Lacquer","漆塗椀片",NA,FALSE
1556,"Lacquer","漆塗膜",NA,FALSE
1557,"Lacquer","漆塗膜片",NA,FALSE
1558,"Lacquer","漆塗膜片（No.6804小刀付着）",NA,FALSE
1559,"Lacquer","漆椀",NA,FALSE
1560,"Lacquer","漆椀塗膜片",NA,FALSE
1561,"Lacquer","漆様炭化物(黒目うるし)",NA,FALSE
1562,"Lacquer","漆樹液",NA,FALSE
1563,"Lacquer","漆液",NA,FALSE
1564,"Lacquer","漆漆？胴外",NA,FALSE
1565,"Lacquer","漆皮膜",NA,FALSE
1566,"Lacquer","漆紐",NA,FALSE
1567,"Lacquer","漆紙",NA,FALSE
1568,"Lacquer","漆紙文書",NA,FALSE
1569,"Lacquer","漆紙様資料",NA,FALSE
1570,"Lacquer","漆膜",NA,FALSE
1571,"Lacquer","漆膜片",NA,FALSE
1572,"Lacquer","漆膜片(漆)",NA,FALSE
2789,"Lacquer","生漆",NA,FALSE
2790,"Lacquer","生漆片",NA,FALSE
3282,"Lacquer","赤ウルシ",NA,FALSE
3293,"Lacquer","陶器付着物(漆の可能性)",NA,FALSE
186,"Metal","その他,鉄,袋部",NA,FALSE
187,"Metal","その他,鉄,袋部刃先近く",NA,FALSE
3286,"Metal","鉄",NA,FALSE
3287,"Metal","鉄塊",NA,FALSE
3288,"Metal","鉄滓",NA,FALSE
3290,"Metal","鉄製品",NA,FALSE
212,"Organic Residue from Pottery","トリベ付着物",NA,FALSE
404,"Organic Residue from Pottery","土付き炭化物",NA,FALSE
405,"Organic Residue from Pottery","土器に付く炭化物",NA,FALSE
406,"Organic Residue from Pottery","土器に付着した炭化物",NA,FALSE
407,"Organic Residue from Pottery","土器付着スス",NA,FALSE
412,"Organic Residue from Pottery","土器付着炭化物",NA,FALSE
413,"Organic Residue from Pottery","土器付着炭化物 内面（おこげ）試料を採取した土器：個体番号No.2",NA,FALSE
414,"Organic Residue from Pottery","土器付着炭化物 炭質物",NA,FALSE
416,"Organic Residue from Pottery","土器付着炭化物（スス）",NA,FALSE
417,"Organic Residue from Pottery","土器付着炭化物（内外面）",NA,FALSE
418,"Organic Residue from Pottery","土器付着炭化物(内面)",NA,FALSE
419,"Organic Residue from Pottery","土器付着炭化物(内面底部)",NA,FALSE
420,"Organic Residue from Pottery","土器付着炭化物（口縁外）",NA,FALSE
421,"Organic Residue from Pottery","土器付着炭化物（口縁部内面）",NA,FALSE
422,"Organic Residue from Pottery","土器付着炭化物（口縁部外面）",NA,FALSE
423,"Organic Residue from Pottery","土器付着炭化物(吹きこぼれの可能性大)",NA,FALSE
424,"Organic Residue from Pottery","土器付着炭化物（外面 後期初頭）",NA,FALSE
425,"Organic Residue from Pottery","土器付着炭化物(外面)",NA,FALSE
426,"Organic Residue from Pottery","土器付着炭化物（底内）",NA,FALSE
427,"Organic Residue from Pottery","土器付着炭化物（底部付近外面）",NA,FALSE
428,"Organic Residue from Pottery","土器付着炭化物（底部内面）",NA,FALSE
429,"Organic Residue from Pottery","土器付着炭化物（復元No.遺10）",NA,FALSE
430,"Organic Residue from Pottery","土器付着炭化物（復元No.遺2）",NA,FALSE
431,"Organic Residue from Pottery","土器付着炭化物（復元No.遺5）",NA,FALSE
432,"Organic Residue from Pottery","土器付着炭化物（深鉢 口縁部外面）",NA,FALSE
433,"Organic Residue from Pottery","土器付着炭化物（深鉢 胴部外面）",NA,FALSE
434,"Organic Residue from Pottery","土器付着炭化物（深鉢・胴部内面）",NA,FALSE
435,"Organic Residue from Pottery","土器付着炭化物（深鉢・胴部外面）",NA,FALSE
436,"Organic Residue from Pottery","土器付着炭化物（深鉢口縁内）",NA,FALSE
437,"Organic Residue from Pottery","土器付着炭化物（深鉢口縁外）",NA,FALSE
438,"Organic Residue from Pottery","土器付着炭化物（深鉢口縁部外面）",NA,FALSE
439,"Organic Residue from Pottery","土器付着炭化物（深鉢外面口縁部）",NA,FALSE
440,"Organic Residue from Pottery","土器付着炭化物（深鉢底内）",NA,FALSE
441,"Organic Residue from Pottery","土器付着炭化物（深鉢胴内）",NA,FALSE
442,"Organic Residue from Pottery","土器付着炭化物（深鉢胴外）",NA,FALSE
443,"Organic Residue from Pottery","土器付着炭化物（深鉢胴外口縁部）",NA,FALSE
444,"Organic Residue from Pottery","土器付着炭化物（深鉢胴部外面）",NA,FALSE
445,"Organic Residue from Pottery","土器付着炭化物(焦)",NA,FALSE
446,"Organic Residue from Pottery","土器付着炭化物(煤)",NA,FALSE
447,"Organic Residue from Pottery","土器付着炭化物(煤類)",NA,FALSE
448,"Organic Residue from Pottery","土器付着炭化物（胴下部～底部内面）",NA,FALSE
449,"Organic Residue from Pottery","土器付着炭化物（胴外）",NA,FALSE
450,"Organic Residue from Pottery","土器付着炭化物（胴部内面）",NA,FALSE
451,"Organic Residue from Pottery","土器付着炭化物（胴部外面）",NA,FALSE
452,"Organic Residue from Pottery","土器付着炭化物（貝殻文尖底 口縁部外面）",NA,FALSE
453,"Organic Residue from Pottery","土器付着炭化物（貝殻文平底 口縁部外面）",NA,FALSE
454,"Organic Residue from Pottery","土器付着炭化物深鉢（口縁内）",NA,FALSE
455,"Organic Residue from Pottery","土器付着煤",NA,FALSE
456,"Organic Residue from Pottery","土器付着煤状炭化物",NA,FALSE
457,"Organic Residue from Pottery","土器付着物",NA,TRUE
458,"Organic Residue from Pottery","土器付着物 口縁内",NA,FALSE
459,"Organic Residue from Pottery","土器付着物 口縁外",NA,FALSE
460,"Organic Residue from Pottery","土器付着物 口縁外,胴内",NA,FALSE
461,"Organic Residue from Pottery","土器付着物 口縁外,胴外",NA,FALSE
462,"Organic Residue from Pottery","土器付着物 有機物(胎土混じり)",NA,FALSE
463,"Organic Residue from Pottery","土器付着物 樹脂?",NA,FALSE
466,"Organic Residue from Pottery","土器付着物 炭化物",NA,FALSE
467,"Organic Residue from Pottery","土器付着物 胴内",NA,FALSE
468,"Organic Residue from Pottery","土器付着物 胴外",NA,FALSE
469,"Organic Residue from Pottery","土器付着物・内面(おこげ)",NA,FALSE
470,"Organic Residue from Pottery","土器付着物･内面(おこげ)",NA,FALSE
471,"Organic Residue from Pottery","土器付着物･内面（おこげ）",NA,FALSE
473,"Organic Residue from Pottery","土器付着物・外面",NA,FALSE
474,"Organic Residue from Pottery","土器付着物･外面(ふきこぼれ)",NA,FALSE
475,"Organic Residue from Pottery","土器付着物,",NA,FALSE
476,"Organic Residue from Pottery","土器付着物,コメ,胴外上",NA,FALSE
477,"Organic Residue from Pottery","土器付着物,ドングリ,底部内面",NA,FALSE
478,"Organic Residue from Pottery","土器付着物,上位・外面",NA,FALSE
479,"Organic Residue from Pottery","土器付着物,不明,",NA,FALSE
480,"Organic Residue from Pottery","土器付着物,不明,不明",NA,FALSE
481,"Organic Residue from Pottery","土器付着物,内面",NA,FALSE
482,"Organic Residue from Pottery","土器付着物,口縁下",NA,FALSE
483,"Organic Residue from Pottery","土器付着物,口縁下外面",NA,FALSE
484,"Organic Residue from Pottery","土器付着物,口縁内",NA,FALSE
485,"Organic Residue from Pottery","土器付着物,口縁内下",NA,FALSE
486,"Organic Residue from Pottery","土器付着物,口縁外",NA,FALSE
487,"Organic Residue from Pottery","土器付着物,口縁外・胴外",NA,FALSE
488,"Organic Residue from Pottery","土器付着物,口縁外上",NA,FALSE
489,"Organic Residue from Pottery","土器付着物,口縁外下",NA,FALSE
490,"Organic Residue from Pottery","土器付着物,口縁外面",NA,FALSE
491,"Organic Residue from Pottery","土器付着物,口縁突帯下部",NA,FALSE
492,"Organic Residue from Pottery","土器付着物,口縁部・内面",NA,FALSE
493,"Organic Residue from Pottery","土器付着物,口縁部・外面",NA,FALSE
494,"Organic Residue from Pottery","土器付着物,口縁部下外面（口外）",NA,FALSE
495,"Organic Residue from Pottery","土器付着物,口縁部下面・外面",NA,FALSE
496,"Organic Residue from Pottery","土器付着物,口縁部内面",NA,FALSE
497,"Organic Residue from Pottery","土器付着物,口縁部外面",NA,FALSE
498,"Organic Residue from Pottery","土器付着物,口胴外",NA,FALSE
499,"Organic Residue from Pottery","土器付着物,吹,",NA,FALSE
500,"Organic Residue from Pottery","土器付着物,吹,口縁外",NA,FALSE
501,"Organic Residue from Pottery","土器付着物,吹,口縁外・胴外",NA,FALSE
502,"Organic Residue from Pottery","土器付着物,吹,口縁外・胴外上",NA,FALSE
503,"Organic Residue from Pottery","土器付着物,吹,口縁外・胴外下",NA,FALSE
504,"Organic Residue from Pottery","土器付着物,吹,口縁外上",NA,FALSE
505,"Organic Residue from Pottery","土器付着物,吹,口縁部外面",NA,FALSE
506,"Organic Residue from Pottery","土器付着物,吹,口胴外",NA,FALSE
507,"Organic Residue from Pottery","土器付着物,吹，煤,胴部中位外面",NA,FALSE
508,"Organic Residue from Pottery","土器付着物,吹,胴内",NA,FALSE
509,"Organic Residue from Pottery","土器付着物,吹,胴外",NA,FALSE
